,pid,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,subjectivity_high,subjectivity_low,subjectivity_medium,polarity_Negative,polarity_Neutral,polarity_Positive
1770,1770.0,3.7204301075268815,9.510595358224018,11.079400000000001,8.636363636363637,14.368352292642513,5.0,8.834089682289276,2.759879518072289,0.4714293593593592,11.239702118620835,6.687,7.414395897966218,13.600000000000001,4.0,13.0,0.0,2.0,12.0,3.0
1771,1771.0,25.741935483870968,41.80221997981836,53.338,34.0909090909091,61.20828155370742,47.0,35.81914249067346,8.28996787148594,2.5523181181181176,45.883618765610834,38.022999999999996,36.82032919682868,56.399999999999984,20.0,51.0,0.0,5.0,50.0,16.0
1772,1772.0,37.30107526881721,50.4712411705348,53.16,36.27272727272726,71.1536182009368,51.0,41.283075333438674,21.98360240963855,3.7688671571571555,52.63509099415295,42.041199999999996,44.69830230954843,67.79999999999998,20.0,66.0,0.0,8.0,63.0,15.0
1773,1773.0,46.87096774193549,67.02623612512613,61.72887,58.54545454545455,102.36540483701367,89.0,59.044146933053995,55.15173795180723,10.471552902902904,80.53118299951274,49.4879,64.49593674594968,101.19999999999999,29.0,101.0,0.0,9.0,95.0,26.0
1774,1774.0,1.6881720430107527,3.0998990918264377,2.706,1.0909090909090908,4.067504699996814,4.0,2.2040489718429503,1.620883534136546,0.31333433433433405,3.087841331138208,1.5288,2.55213719407101,4.0,1.0,4.0,0.0,0.0,4.0,1.0
1775,1775.0,83.49462365591398,139.72250252270436,131.15000000000003,89.63636363636365,176.90123633814488,123.0,108.85126987998382,41.1154859437751,2.1108476276276265,125.22199685782273,97.7465,104.89945708376422,164.2,45.0,161.0,0.0,15.0,160.0,31.0
1776,1776.0,22.49462365591398,19.184258324924315,22.936899999999998,35.81818181818181,54.266481853232634,30.0,35.98313812115048,43.30847389558233,60.01224424424426,46.23588799316077,7.558299999999998,35.9004912099276,59.19999999999999,32.0,46.0,1.0,9.0,46.0,24.0
1777,1777.0,14.634408602150538,29.4117053481332,25.563000000000002,20.0,32.56905012267788,21.0,24.62592577363354,4.193651606425701,0.5766867567567566,24.456197553202557,20.949,19.239667356084105,30.600000000000005,12.0,26.0,0.0,3.0,23.0,12.0
1778,1778.0,115.5913978494624,173.3864783047427,141.745,108.0909090909091,191.63472262052704,121.0,142.0509897249055,24.847347389558227,2.3496373973973967,144.26168249718205,98.8589,123.38729748362633,179.40000000000003,60.0,164.0,1.0,22.0,158.0,45.0
1779,1779.0,42.23655913978495,58.96468213925328,46.448,36.0,65.84439027498965,44.0,48.27750417652911,12.594991967871483,0.5976354854854848,49.52373954867857,33.2795,41.79254567390554,62.59999999999998,22.0,56.0,0.0,10.0,52.0,16.0
1780,1780.0,95.77419354838713,124.8133198789102,94.91999999999999,76.72727272727272,139.27274320491983,86.0,101.75369568896431,35.46403714859437,0.29120058058057957,102.11225394640051,70.29919999999998,87.69038262668045,131.39999999999998,41.0,124.0,0.0,15.0,121.0,29.0
1781,1781.0,50.75268817204301,73.15136226034309,108.3158,73.63636363636364,131.88300990982378,128.0,68.98375378998806,17.47736666666666,1.1909851151151143,97.02874516327621,61.1095,85.58166149603585,119.99999999999999,36.0,116.0,1.0,18.0,112.0,23.0
1782,1782.0,2.408602150537634,9.127144298688194,11.588999999999999,9.636363636363637,13.645779562183348,8.0,7.982878368134584,0.49427510040160566,6.305145145145145,9.728989709068548,5.3267,9.43039900034471,12.8,2.0,14.0,0.0,2.0,14.0,0.0
1783,1783.0,65.52688172043011,101.4954591321897,103.1572,76.0909090909091,144.49418474970525,123.0,87.90907340241819,52.10904829317268,0.5178024624624613,107.02050576392375,87.3352,91.04879351947604,134.19999999999996,40.0,131.0,0.0,19.0,127.0,25.0
1784,1784.0,6.053763440860216,17.291624621594348,17.430000000000003,16.454545454545453,24.17071344358411,17.0,14.69924856771601,14.591767068273091,0.9480797997997993,18.142236555001418,18.334999999999997,13.122319889693207,23.400000000000006,6.0,24.0,0.0,5.0,21.0,4.0
1785,1785.0,7.526881720430108,12.387487386478305,10.803,8.181818181818182,16.499904406844472,18.0,8.39312117298352,7.656224899598394,0.0009592192192191513,11.328772759928611,15.171000000000003,10.278998621165114,13.8,4.0,15.0,0.0,1.0,15.0,3.0
1786,1786.0,26.118279569892472,23.10898082744702,44.882,23.636363636363637,44.35762992703055,26.0,25.14053050114857,0.3251301907630501,1.412178128128127,33.211237810050086,21.5664,28.95752757669769,39.599999999999994,12.0,37.0,1.0,3.0,37.0,10.0
1787,1787.0,28.139784946236563,41.19878910191726,31.085,28.090909090909086,53.35042857598062,40.0,36.647048504799,24.657620481927708,2.333066476476476,40.119465374957706,25.1626,32.136414167528436,52.199999999999996,16.0,48.0,1.0,4.0,48.0,13.0
1788,1788.0,91.82795698924733,134.69223007063573,122.72,86.27272727272728,159.54354268234394,96.0,110.28315953072777,26.8188313253012,1.3479951551551541,117.46873274543992,105.8516,93.97196225439504,149.59999999999997,52.0,135.0,0.0,14.0,136.0,37.0
1789,1789.0,14.720430107526882,17.40363269424823,20.242100000000004,15.18181818181818,28.911751585253164,25.0,17.011767680496696,11.030102911646585,2.268731481481481,21.919198352049644,10.5253,19.038012754222677,27.200000000000003,8.0,27.0,0.0,3.0,26.0,6.0
1790,1790.0,2.795698924731183,8.832896064581231,6.0756,5.363636363636363,11.681770385240418,7.0,7.631110356416232,8.580421686746988,8.843853853853854,9.86121322775215,4.7539,7.949711306446053,11.6,2.0,14.0,0.0,1.0,14.0,1.0
1791,1791.0,42.59139784946237,134.65489404641772,121.9494,98.90909090909092,143.4121498900679,81.0,93.38551646304853,16.745246987951802,15.579208268268264,104.49319322727973,134.21699999999998,87.72158307480179,141.59999999999997,35.0,141.0,1.0,18.0,135.0,24.0
1792,1792.0,13.548387096774194,39.64783047426841,54.70100000000001,32.72727272727273,65.01370168562597,57.0,35.2798705077151,9.276723895582329,2.6766213113113104,47.38171036597598,30.783200000000004,38.74320923819372,60.79999999999998,13.0,63.0,0.0,5.0,61.0,10.0
1793,1793.0,29.666666666666668,30.891019172552976,37.855999999999995,24.18181818181818,44.42863970939681,46.0,24.98919049406077,7.556106425702809,0.03742072072072056,31.449100925299064,29.626499999999997,27.729183902102726,39.599999999999994,11.0,40.0,0.0,2.0,39.0,10.0
1794,1794.0,25.602150537634408,33.98082744702321,38.980999999999995,21.727272727272727,46.38073160628366,35.0,26.04885025136411,9.198062248995983,0.31493625625625615,31.61402140394558,30.881000000000004,26.238654774215785,42.19999999999999,15.0,37.0,1.0,8.0,34.0,11.0
1795,1795.0,6.591397849462366,10.844601412714429,14.044,6.999999999999999,15.9717044259631,11.0,9.240273177765294,1.5105200803212842,1.4019865165165162,11.162494060904251,7.6226,10.510207687004481,14.400000000000002,3.0,15.0,0.0,1.0,13.0,4.0
1796,1796.0,17.096774193548388,24.29364278506559,31.721999999999998,23.545454545454547,37.007727113405345,32.0,20.681371383357728,5.906539748995983,0.6124447647647647,27.349198580832002,26.241,23.20245174077904,34.199999999999996,11.0,32.0,0.0,5.0,30.0,8.0
1797,1797.0,2.279569892473117,23.547931382441977,29.799,19.090909090909093,35.08595417901412,34.0,18.649395617886185,4.5428584337349385,0.11827827827827786,26.579352716709785,23.628700000000002,23.038995174077904,31.2,9.0,31.0,0.0,2.0,31.0,7.0
1798,1798.0,58.22580645161292,82.56306760847629,76.93699999999998,46.72727272727273,95.04722301883184,73.0,65.7280494551046,11.52427409638554,0.11022324324324272,70.03725603084838,67.70009999999999,56.977555153395386,88.59999999999998,16.0,93.0,1.0,11.0,88.0,11.0
1799,1799.0,9.096774193548388,33.029263370333,31.959,27.909090909090907,46.21156358538062,20.0,29.995625471714355,15.72437751004016,4.049282422422421,34.87805964117065,17.543499999999998,27.07841692519821,45.0,15.0,41.0,0.0,6.0,40.0,10.0
1800,1800.0,18.74193548387097,27.939455095862762,24.602999999999998,16.454545454545457,32.61109517891852,18.0,22.45244984177346,4.9319969879518055,0.8423038238238237,24.378766723682567,16.3076,21.1733238538435,30.400000000000006,5.0,33.0,0.0,4.0,31.0,3.0
1801,1801.0,12.215053763440858,14.907164480322905,18.926,14.181818181818182,22.876477710862567,25.0,12.431992382159551,6.968995983935742,0.4068949849849844,17.775450114107578,17.363999999999997,14.26623147190624,22.400000000000006,9.0,19.0,0.0,2.0,18.0,8.0
1802,1802.0,5.010752688172042,38.817356205852676,42.911,32.36363636363636,50.425293948953254,25.0,28.829164186552852,3.7687954819277087,20.924484404404403,37.31525758876594,23.9039,33.18077817993795,46.39999999999999,8.0,52.0,0.0,2.0,53.0,5.0
1803,1803.0,26.881720430107528,33.75882946518668,38.368,25.45454545454545,46.35944619698564,33.0,28.84958044820844,4.29022439759036,0.1205899999999999,33.32016589978356,25.761000000000003,28.637543088590142,42.399999999999984,11.0,42.0,0.0,7.0,39.0,7.0
1804,1804.0,9.709677419354838,17.068617558022197,28.022,15.727272727272728,29.388633973807476,16.0,17.83041358340838,0.6406792871485931,8.212806516516517,22.52545931251451,9.6401,19.229166666666668,26.000000000000004,4.0,29.0,0.0,1.0,28.0,4.0
1805,1805.0,9.06451612903226,13.290615539858727,14.512999999999998,12.272727272727273,17.40386514992193,11.0,9.808058410246963,3.0222991967871478,0.0001440040040039889,12.154750183491453,11.7,10.289671664943123,16.000000000000004,3.0,17.0,0.0,0.0,17.0,3.0
1806,1806.0,45.22580645161291,53.85570131180625,42.134699999999995,42.90909090909091,80.92789089634516,87.0,57.203095963470005,70.4464859437751,0.438535135135134,69.24569729823762,52.443299999999994,53.01069889693209,82.0,19.0,87.0,1.0,9.0,86.0,12.0
1807,1807.0,13.161290322580646,27.358224016145307,24.316000000000003,19.09090909090909,31.197814103176878,21.0,21.854365409831328,4.041999999999998,0.023467797797797552,22.54476844382768,22.477,18.604093416063428,28.800000000000004,9.0,27.0,0.0,1.0,26.0,9.0
1808,1808.0,21.870967741935484,40.322906155398584,38.916000000000004,26.90909090909091,49.20989070515884,37.0,35.23895498805063,5.3017510040160625,0.0054491691691690046,37.5016684072408,26.4703,30.12674508790072,46.0,15.0,41.0,1.0,7.0,40.0,10.0
1809,1809.0,7.204301075268818,13.942482341069626,11.857000000000003,9.909090909090908,16.178313099448747,9.0,11.449826420812212,3.363855421686747,0.48028292292292285,11.120503886808253,10.436,8.913680627369873,15.200000000000003,4.0,15.0,0.0,0.0,14.0,5.0
1810,1810.0,27.43010752688172,41.09182643794148,44.291,27.18181818181818,54.81376860083485,31.0,31.266098777362934,10.580542168674699,0.7068447547547545,38.72905646673622,29.761,31.89742761116856,50.39999999999998,13.0,50.0,0.0,5.0,45.0,13.0
1811,1811.0,49.956989247311824,79.41675075681131,62.497,44.72727272727273,85.9678806997419,59.0,64.6085835905199,11.672602409638552,0.017215155155154628,63.798458017752566,39.6567,54.43282488796966,80.79999999999998,20.0,81.0,0.0,10.0,75.0,16.0
1812,1812.0,42.494623655913976,57.85872855701311,53.1851,46.72727272727273,85.053022336934,68.0,50.0446946147782,41.36467871485944,2.7694152152152145,62.238952113754394,37.93119999999999,54.240016373664254,79.39999999999998,18.0,85.0,0.0,7.0,83.0,13.0
1813,1813.0,81.05376344086022,119.34510595358223,115.958,83.72727272727272,141.93692444954274,88.0,110.87470442183096,29.256327309236944,3.5053155855855844,107.87644951212678,89.5967,83.25889348500516,135.59999999999997,35.0,134.0,0.0,12.0,128.0,29.0
1814,1814.0,57.73118279569893,99.39959636730575,84.813,78.27272727272728,147.7157059554536,135.0,87.79620516681726,84.26253012048193,3.1032056256256233,107.6504002417504,65.4177,89.43290244743193,140.79999999999995,43.0,138.0,0.0,16.0,135.0,30.0
1815,1815.0,28.580645161290324,44.0494450050454,51.086,33.909090909090914,59.476181372080426,44.0,33.10432857851485,7.9692630522088335,1.131721701701701,41.37944773521878,32.63,33.43511720096518,54.399999999999984,15.0,53.0,0.0,10.0,49.0,9.0
1816,1816.0,23.408602150537636,34.851664984863774,38.287,23.909090909090914,45.17562055890131,28.0,31.810495048278,3.8178895582329297,1.810827877877878,34.329651424325036,22.904899999999998,28.12926577042399,41.79999999999998,9.0,43.0,0.0,4.0,39.0,9.0
1817,1817.0,20.70967741935484,29.254288597376387,30.186000000000007,22.181818181818187,38.44696173087341,29.0,22.37492609433085,6.656265060240963,1.9872286586586583,27.92224726135607,17.7724,22.75307652533609,35.79999999999999,10.0,35.0,0.0,3.0,34.0,8.0
1818,1818.0,3.3655913978494616,11.876892028254288,9.64,11.363636363636363,14.803699455119013,8.0,9.104255889674906,9.870180722891567,8.970033953953955,12.074694255713574,11.563000000000002,9.858303171320234,15.400000000000002,5.0,14.0,0.0,1.0,14.0,4.0
1819,1819.0,1.2688172043010755,2.3806256306760845,1.3599,3.0,6.531051843354682,4.0,4.933652723076212,10.70582329317269,6.8651261261261265,6.9547418416292395,1.2996999999999996,5.224586349534643,7.999999999999999,4.0,7.0,0.0,1.0,7.0,3.0
1820,1820.0,2.548387096774194,6.646821392532795,4.575,8.636363636363637,12.365277379472964,15.0,8.286287563504464,14.773694779116468,11.893693693693693,10.770185552515176,5.9112,8.144583764219234,13.800000000000002,6.0,12.0,0.0,2.0,12.0,4.0
1821,1821.0,42.311827956989255,61.17457114026236,66.61599999999999,48.36363636363637,80.82277028964724,53.0,52.126967863144166,11.97195381526104,0.17510609609609565,60.028098993445965,44.266000000000005,48.625603240261974,74.19999999999997,24.0,69.0,0.0,11.0,65.0,17.0
1822,1822.0,49.913978494623656,65.26740665993945,57.76,42.00000000000001,80.19357613994838,59.0,57.07768574741245,16.422114457831327,2.1468609809809798,61.863461143210685,39.582699999999996,49.15152964495001,75.79999999999997,21.0,73.0,1.0,10.0,69.0,16.0
1823,1823.0,23.591397849462368,37.92835519677093,29.027999999999995,24.000000000000004,40.00116305005894,30.0,28.437199511298253,5.877965863453814,0.04270834834834816,28.72496196142569,24.74,25.603528955532568,37.399999999999984,4.0,43.0,0.0,1.0,42.0,4.0
1824,1824.0,53.29032258064517,102.47628657921291,99.83399999999999,72.0,128.5922633272791,63.0,81.30725672153899,21.074995983935736,1.3175045145145132,92.70439538332559,75.0487,78.5287530162013,119.19999999999997,36.0,113.0,0.0,17.0,106.0,26.0
1825,1825.0,103.65591397849462,154.54187689202826,132.049,115.54545454545455,186.2556001656948,113.0,144.3454753612658,49.848031124497986,3.50663098098098,144.31662049209993,94.892,117.68138142019993,175.4,44.0,176.0,2.0,17.0,172.0,33.0
1826,1826.0,24.752688172043012,50.0151362260343,45.483,36.45454545454546,57.38183092757225,22.0,38.795269307660284,17.441164658634534,0.00897808808808782,43.22361615587906,37.9397,36.551775249913824,52.79999999999999,12.0,54.0,0.0,5.0,50.0,11.0
1827,1827.0,61.043010752688176,132.79818365287585,123.98310000000001,113.45454545454547,182.65564158939554,93.0,118.67008307781023,65.58937148594377,8.463851261261258,141.81930849055965,87.898,111.25606256463288,173.6,36.0,185.0,1.0,16.0,179.0,27.0
1828,1828.0,77.98924731182797,110.0978809283552,150.22899999999998,98.54545454545453,174.36435331230282,180.0,90.52381419880746,31.101949096385535,0.33366905905905775,128.61207676688974,115.6902,114.77402619786281,159.0,40.0,159.0,2.0,18.0,150.0,33.0
1829,1829.0,28.27956989247312,46.68920282542886,36.4113,38.45454545454545,62.130245674409714,37.0,42.93625204811367,35.73472590361446,5.861957847847846,47.84916438626323,27.8298,40.464559634608754,60.19999999999998,9.0,68.0,0.0,3.0,67.0,7.0
1830,1830.0,27.91397849462366,35.05348133198789,43.085,27.727272727272727,52.76004524742695,49.0,28.052499382477293,12.313764056224898,0.24672054054054016,38.517757053930175,30.492000000000004,34.090197345742844,47.999999999999986,10.0,50.0,1.0,4.0,50.0,7.0
1831,1831.0,55.698924731182814,49.806256306760844,58.2345,50.090909090909086,85.52491794920816,66.0,50.102384550557886,40.01315963855421,31.279547907907904,66.89871668706688,46.519400000000005,55.31023354015857,85.99999999999997,27.0,84.0,0.0,12.0,81.0,18.0
1832,1832.0,10.849462365591398,19.583249243188703,17.397,12.636363636363637,23.208329350285187,13.0,15.230044078204415,3.024166666666666,0.08301380380380353,17.475620215942236,13.176,13.840249052051014,21.600000000000005,6.0,21.0,0.0,4.0,20.0,3.0
1833,1833.0,6.010752688172043,17.261352169525733,21.400000000000002,13.545454545454547,24.31343402479049,9.0,13.61352253562077,2.412690361445782,3.5785217217217213,17.29466403872499,11.867899999999997,15.333794381247843,22.400000000000006,7.0,21.0,0.0,3.0,20.0,5.0
1834,1834.0,15.086021505376344,24.512613521695258,32.973,20.636363636363637,41.09288468279004,39.0,21.681858831522135,14.868975903614457,0.4144505305305303,28.550057774332394,21.814600000000002,24.990516201309894,36.0,10.0,38.0,0.0,4.0,36.0,8.0
1835,1835.0,8.602150537634408,8.273461150353178,10.122,7.090909090909091,12.86953127489405,8.0,8.059280426475848,2.4761732931726903,1.5753461861861862,10.469883760497988,6.066,8.12075577387108,11.600000000000003,3.0,12.0,0.0,2.0,12.0,1.0
1836,1836.0,38.634408602150536,116.12815338042381,103.429,74.0,138.43337157059557,93.0,80.01852473700492,66.61794176706827,4.031978908908908,96.81506473888939,133.48100000000002,84.11493881420199,125.6,39.0,124.0,0.0,14.0,120.0,29.0
1837,1837.0,4.956989247311828,5.683148335015136,7.215,5.454545454545455,8.605072810120129,5.0,4.943329456444992,0.6389909638554214,0.7010819819819818,6.040255152812773,4.1064,5.505433471216822,8.0,4.0,6.0,0.0,2.0,6.0,2.0
1838,1838.0,40.09677419354839,55.789101917255294,46.48799999999999,36.18181818181819,64.9350763152025,45.0,50.81687297464049,12.832923694779115,0.6400284884884881,50.07126765171699,34.940999999999995,41.68294553602206,61.199999999999974,16.0,61.0,0.0,5.0,60.0,12.0
1839,1839.0,2.6236559139784945,3.002724520686175,2.347,2.6363636363636362,7.685068349106204,9.0,5.012788682418872,10.323293172690763,9.114814814814817,6.36933444483668,2.5023,4.430239572561185,8.4,2.0,9.0,0.0,0.0,8.0,3.0
1840,1840.0,28.075268817204307,26.868819374369323,26.575999999999997,27.545454545454547,41.06724978491539,18.0,26.755567703905296,14.210763052208835,3.826823833833833,31.803860733236434,16.9435,24.418790934160633,38.79999999999999,13.0,37.0,0.0,3.0,36.0,11.0
1841,1841.0,64.95698924731182,102.43390514631685,85.911,73.0909090909091,113.77056049453526,79.0,83.10410932984148,16.58136044176706,0.23645883883883828,82.88109727813358,66.0704,71.52084195105137,106.59999999999998,23.0,109.0,1.0,11.0,110.0,12.0
1842,1842.0,54.08602150537636,73.88900100908172,86.39400000000002,53.45454545454545,99.67147818882836,80.0,58.24133423811394,11.846158634538147,4.002004764764764,74.83022946135976,60.7343,61.788947776628746,92.2,26.0,88.0,1.0,13.0,83.0,19.0
1843,1843.0,10.408602150537634,18.61251261352169,12.11875,14.181818181818183,29.15970429850556,31.0,17.92118384336506,25.822941767068272,12.026848968968967,23.52875706982526,8.7077,18.39582040675629,30.400000000000006,10.0,28.0,1.0,4.0,26.0,9.0
1844,1844.0,11.9247311827957,18.766902119071645,21.171,20.272727272727273,32.71591307395723,22.0,20.01697121413365,21.638513052208836,22.29949054054054,27.33096158414059,16.5194,21.911629610479146,32.0,12.0,29.0,0.0,5.0,28.0,8.0
1845,1845.0,3.3118279569892475,10.240161453077699,14.429999999999998,8.09090909090909,16.97324984864417,19.0,9.148240866692138,2.8650712851405613,3.007867867867868,12.80239636489344,8.59,11.497888659083072,16.000000000000004,3.0,16.0,1.0,0.0,16.0,4.0
1846,1846.0,35.89247311827957,46.583249243188696,50.42600000000001,39.363636363636374,64.1113978905777,41.0,38.075056531515436,13.94325301204819,5.7796468768768765,48.27238659587699,37.5726,39.458367804205444,60.999999999999986,19.0,58.0,0.0,8.0,56.0,13.0
1847,1847.0,6.13978494623656,11.031281533804238,9.001,7.909090909090909,12.791160819551987,9.0,8.80634218409233,1.3711345381526097,0.005663923923923777,9.222356827350636,5.0701,8.28180799724233,11.800000000000004,6.0,8.0,1.0,1.0,7.0,7.0
1848,1848.0,11.129032258064516,20.043390514631685,19.110999999999997,11.63636363636364,24.048067425039036,19.0,18.583035433928202,2.4484859437750988,0.06935443443443404,17.900282763048438,17.802,15.655972078593587,22.600000000000005,7.0,21.0,0.0,1.0,21.0,6.0
1849,1849.0,10.763440860215054,27.944500504540866,22.163699999999995,22.363636363636363,39.42789089634515,38.0,25.13071225259198,28.872221887550207,7.13584038038038,31.336441228499694,27.290999999999997,26.639934505342982,39.39999999999999,10.0,41.0,0.0,5.0,38.0,8.0
1850,1850.0,2.247311827956989,7.520686175580221,5.4655000000000005,7.272727272727274,10.317146225663576,6.0,6.2073456691177675,6.538353413654618,2.739659469469469,8.721403690771178,5.0582,6.53120475698035,10.200000000000003,3.0,10.0,0.0,1.0,10.0,2.0
1851,1851.0,50.35483870967742,104.02219979818365,81.40400000000002,91.0,142.66312971991204,138.0,85.3222124644847,93.4371325301205,14.01450231231231,113.74869420475741,91.0072,91.96216390899689,138.59999999999997,35.0,147.0,0.0,14.0,142.0,26.0
1852,1852.0,9.655913978494624,23.609485368314832,25.972,17.727272727272723,35.412468533919636,25.0,21.91173764377007,11.073525100401604,1.5641547647647638,25.50239332288251,15.9523,21.733837469837987,33.0,10.0,32.0,0.0,3.0,30.0,9.0
1853,1853.0,64.15053763440861,109.4460141271443,100.053,54.36363636363636,126.03613421279036,88.0,85.44740923076291,13.817979417670676,0.24773931931931842,91.4192622983237,87.394,75.72770596346088,116.99999999999999,39.0,107.0,0.0,20.0,102.0,24.0
1854,1854.0,2.645161290322581,3.8859737638748735,4.752000000000001,2.5454545454545454,5.160787687601568,4.0,3.1578650701533095,0.4034317269076303,0.0006018018018017255,3.6793262833971756,2.667,3.1885944501895898,4.8,2.0,4.0,0.0,0.0,4.0,2.0
1855,1855.0,34.10752688172043,45.71543895055499,40.660799999999995,37.90909090909091,66.10927890896345,74.0,37.168721063793726,37.26993975903614,0.7713602102102095,48.33039651737536,35.057,41.71376249569114,63.39999999999999,14.0,67.0,0.0,9.0,62.0,10.0
1856,1856.0,52.31182795698925,130.50857719475277,126.51899999999999,78.9090909090909,146.7008093553835,98.0,109.38792354728815,19.83497991967871,0.1531691491491486,110.46509076447663,112.09609999999999,89.18100224060669,134.79999999999995,45.0,124.0,2.0,17.0,118.0,36.0
1857,1857.0,81.19354838709678,126.66599394550957,131.26800000000003,81.18181818181819,158.5124430424115,107.0,104.26406645991878,19.690891465863444,0.6316900100100097,117.56135845318065,107.3509,96.39340744570839,146.79999999999995,36.0,147.0,0.0,11.0,143.0,29.0
1858,1858.0,14.881720430107528,19.217961654894044,19.561,14.90909090909091,27.278988624414488,28.0,14.091663907813434,8.8424718875502,0.0004209309309308926,19.719074774253254,14.844,15.272806790761805,25.8,8.0,24.0,0.0,1.0,23.0,8.0
1859,1859.0,12.11827956989247,21.52774974772957,19.536,13.272727272727273,25.900901762100503,26.0,15.393265939798653,7.7558333333333325,0.9863398698698697,19.215856117662675,19.846000000000004,15.983031713202346,24.800000000000008,11.0,20.0,0.0,4.0,20.0,7.0
1860,1860.0,15.537634408602152,32.60040363269425,33.129000000000005,23.909090909090907,45.37741771022528,41.0,24.9176025912981,13.709819277108428,2.533934734734734,32.82711775307012,26.930200000000003,29.438572905894517,41.599999999999994,16.0,38.0,0.0,3.0,37.0,14.0
1861,1861.0,9.150537634408604,20.134207870837535,23.194000000000003,15.09090909090909,27.627537201669693,18.0,19.559356388762996,3.357817269076304,0.17613574574574536,21.108222727069535,15.988000000000001,17.154683729748363,24.6,8.0,24.0,0.0,1.0,23.0,8.0
1862,1862.0,55.623655913978496,94.3901109989909,83.7755,80.72727272727272,153.76045948443425,139.0,87.91532008756485,104.28761646586347,19.946142742742744,126.0996308046789,71.7191,99.85949241640813,142.79999999999995,32.0,158.0,0.0,14.0,154.0,22.0
1863,1863.0,29.387096774193548,51.89404641775983,37.402,25.999999999999996,54.82519198292069,44.0,42.72045870905435,9.622704819277107,0.03722705705705668,40.04460121495666,27.0594,35.57096259910375,51.19999999999999,15.0,50.0,0.0,6.0,51.0,8.0
1864,1864.0,33.935483870967744,54.474268415741676,40.135,28.727272727272734,57.64214702227321,31.0,47.214870079025054,9.119668674698794,0.747736276276276,41.93724516316927,29.7588,36.72986901068597,54.79999999999998,16.0,53.0,0.0,9.0,50.0,10.0
1865,1865.0,35.35483870967742,68.87689202825429,68.908,47.636363636363626,86.36642449733932,64.0,58.43650453562363,12.391473895582324,4.599188078078077,65.39236460265023,36.877500000000005,54.702861082385375,79.6,20.0,80.0,0.0,7.0,78.0,15.0
1866,1866.0,49.322580645161295,70.09586276488395,79.25599999999999,68.27272727272727,116.84952044100308,117.0,64.87844946907174,52.69460070281124,2.759788448448447,92.7490802653914,59.143600000000006,74.94770337814546,109.39999999999998,39.0,101.0,2.0,13.0,96.0,33.0
1867,1867.0,29.096774193548388,38.58728557013118,28.01,22.545454545454543,42.254596437561744,30.0,32.76996593519054,8.277722891566263,0.01361732732732695,31.624585083244842,20.195800000000002,26.395264563943464,39.99999999999999,8.0,42.0,0.0,3.0,40.0,7.0
1868,1868.0,15.440860215053764,25.5539858728557,20.846,16.09090909090909,31.3959787145907,20.0,24.79415730052403,10.377610441767068,0.14072691691691672,24.075419630316276,13.819799999999999,19.34879351947604,30.200000000000006,7.0,31.0,0.0,0.0,32.0,6.0
1869,1869.0,61.10752688172043,89.09687184661958,115.34700000000001,66.18181818181819,127.06678775133034,94.0,72.76657879228284,8.59588885542168,0.7865377277277266,94.04481854860578,76.79159999999999,78.52513357462944,116.19999999999999,26.0,118.0,1.0,12.0,113.0,20.0
1870,1870.0,4.537634408602152,7.048435923309787,8.741,5.8181818181818175,9.172497849153999,7.0,5.833338742534175,3.020060240963855,0.0470562162162161,6.657610879234796,9.129999999999999,6.43059720785936,8.8,2.0,9.0,0.0,0.0,8.0,3.0
1871,1871.0,18.86021505376344,28.739656912209888,31.887999999999998,22.0,41.26227575438932,30.0,26.160632415187216,9.090425702811244,0.5923270370370365,31.605942784668635,18.7318,25.346147880041364,38.4,5.0,43.0,0.0,1.0,42.0,5.0
1872,1872.0,13.56989247311828,35.698284561049434,41.431,26.909090909090907,45.67503106777554,30.0,35.83470345947364,7.20310140562249,0.005722252252252122,34.11845393127187,25.4401,25.54119700103412,40.99999999999999,11.0,39.0,1.0,5.0,39.0,7.0
1873,1873.0,23.344086021505376,51.60847628657921,44.730000000000004,32.99999999999999,57.534716247649996,40.0,35.309666109047896,6.968344477911645,1.2446413713713709,41.14650242583748,48.242999999999995,36.00286970010341,54.19999999999999,20.0,48.0,0.0,5.0,47.0,16.0
1874,1874.0,39.89247311827957,65.3531786074672,61.289,41.27272727272728,78.07034063027754,50.0,58.930930780140656,8.43218172690763,0.02326506506506483,59.51586284761509,53.852999999999994,47.10761806273699,72.79999999999998,20.0,71.0,0.0,1.0,72.0,18.0
1875,1875.0,29.806451612903224,36.774974772956604,27.8895,32.45454545454545,54.85662619889748,56.0,29.86844917821191,35.263443775100406,0.7540007507507497,41.19827490803876,23.4557,32.836297828335056,49.199999999999996,16.0,52.0,0.0,6.0,51.0,11.0
1876,1876.0,33.03225806451613,72.8779011099899,86.3942,65.18181818181819,112.10787687601568,107.0,59.11294438787543,27.987846385542166,0.8673641441441428,84.66051685324882,66.845,69.3588116166839,104.39999999999998,37.0,96.0,0.0,14.0,94.0,25.0
1877,1877.0,13.827956989247314,36.242179616548945,32.803,30.636363636363637,50.62307618774495,38.0,31.72493984299326,22.05193574297188,12.536114764764763,38.530284432386715,24.5128,30.487034643226472,48.59999999999999,14.0,48.0,0.0,8.0,47.0,7.0
